feature_set,model,pool,share_affected,codes_added,pct_rise_total_predicted,dollars_per_added_code,dollars_per_code_fold_sd,n_folds
F2,Payment-form WLS (non-negative),own-targeted,0.1,2,28.477132626863273,11002.923272820903,586.2703269478498,5.0
F2,Payment-form WLS (non-negative),own-targeted,0.25,1,34.875858768321905,11026.823615779387,583.6378987065896,5.0
F2,Payment-form WLS (non-negative),own-targeted,0.25,2,71.23138168852641,11002.09279576129,586.053193506772,5.0
F2,Payment-form WLS (non-negative),prevalence,0.05,1,1.5237416212334622,2346.394680382631,139.3099432908149,5.0
F2,Payment-form WLS (non-negative),prevalence,0.05,2,3.073941253404041,2353.3628067532973,190.99499278283034,5.0
F2,Payment-form WLS (non-negative),prevalence,0.1,1,3.027610779434918,2378.616002462298,157.20264156831198,5.0
F2,Payment-form WLS (non-negative),prevalence,0.1,2,5.802646750306044,2242.012136877614,67.28283548097649,5.0
F2,Payment-form WLS (non-negative),prevalence,0.25,1,7.5834523846551525,2397.686961624242,131.02303895347737,5.0
F2,Payment-form WLS (non-negative),prevalence,0.25,2,14.990757407267417,2315.4079025827464,60.38199944616895,5.0
F2,Payment-form WLS (non-negative),targeted,0.05,1,6.962591040962226,10721.625210295704,833.8310536854071,5.0
F2,Payment-form WLS (non-negative),targeted,0.05,2,14.139140321377166,10824.711407528404,716.19923847555,5.0
F2,Payment-form WLS (non-negative),targeted,0.1,1,13.762534837567745,10812.415460217579,791.1292086897691,5.0
F2,Payment-form WLS (non-negative),targeted,0.1,2,27.85379600497513,10762.080028044747,806.0130445082992,5.0
F2,Payment-form WLS (non-negative),targeted,0.25,1,34.14876365034902,10796.935380738598,817.1515933843075,5.0
F2,Payment-form WLS (non-negative),targeted,0.25,2,69.68927717221372,10763.905965925194,839.2012513903742,5.0
F2,Tweedie GLM,chronic,0.05,1,1.821657153329146,2819.063448467012,67.75948087938981,5.0
F2,Tweedie GLM,chronic,0.05,2,4.337969004919878,3337.5535224206874,285.69313493077004,5.0
F2,Tweedie GLM,chronic,0.1,1,3.6729017319644828,2899.8936752889967,99.90459340264535,5.0
F2,Tweedie GLM,chronic,0.1,2,8.936179943402484,3469.862011310396,389.2259015652251,5.0
F2,Tweedie GLM,chronic,0.25,1,9.09584382618551,2890.127381895191,117.36488525683085,5.0
F2,Tweedie GLM,chronic,0.25,2,21.423051847319996,3325.3223110831673,133.25822273316277,5.0
F2,Tweedie GLM,own-targeted,0.05,1,4.173321092582628,6458.326655658225,683.0219855515285,5.0
F2,Tweedie GLM,own-targeted,0.05,2,13.029413627612128,10024.591069828577,1255.818556879105,5.0
F2,Tweedie GLM,own-targeted,0.1,1,8.888811920233657,7018.050399767212,650.7268753763954,5.0
F2,Tweedie GLM,own-targeted,0.1,2,27.13771952041121,10537.404420441659,1659.223215943693,5.0
F2,Tweedie GLM,own-targeted,0.25,1,21.57049750973788,6853.842995250656,370.0596811929943,5.0
F2,Tweedie GLM,own-targeted,0.25,2,65.89792613904918,10228.787457829172,906.9124159443835,5.0
F2,Tweedie GLM,prevalence,0.05,1,1.0126416326892695,1567.090167265122,166.37922793420137,5.0
F2,Tweedie GLM,prevalence,0.05,2,2.364415016327167,1819.13740214768,231.24233763495897,5.0
F2,Tweedie GLM,prevalence,0.1,1,2.232996997146229,1763.0348812790642,238.84936393253264,5.0
F2,Tweedie GLM,prevalence,0.1,2,4.730664312480009,1836.8869573016023,169.6295692841115,5.0
F2,Tweedie GLM,prevalence,0.25,1,5.383173986942358,1710.457967228813,53.60587756399083,5.0
F2,Tweedie GLM,prevalence,0.25,2,11.756218664644358,1824.8201282491302,42.983083172148625,5.0
F2,Tweedie GLM,targeted,0.05,1,3.1618630572998505,4893.068137219141,339.21059178926373,5.0
F2,Tweedie GLM,targeted,0.05,2,9.075220938820614,6982.30798255004,943.7598459738251,5.0
F2,Tweedie GLM,targeted,0.1,1,6.603697487276336,5213.866848169644,554.7014200426472,5.0
F2,Tweedie GLM,targeted,0.1,2,18.58617350441124,7216.893324333059,1208.5936479767045,5.0
