pct_rise_total,dollars_per_code,base_total,rise_total,affected_weight,codes_added_total,feature_set,model,pool,share_affected,codes_added,fold
16.20845511112346,5394.467119762398,558659981669.6885,90550152352.742,16785745.531938717,2204,F2,Tweedie GLM,targeted,0.25,1,0
43.56664557120101,7043.956985633032,558659981669.6885,243389414162.16968,17276469.366479002,4416,F2,Tweedie GLM,targeted,0.25,2,0
4.026228466698334,6599.022241748412,558659981669.6885,22492927214.03669,3408524.231322667,413,F2,Tweedie GLM,own-targeted,0.05,1,0
12.969759041659419,10064.756342329403,558659981669.6885,72456853484.73727,3599533.4124485995,902,F2,Tweedie GLM,own-targeted,0.05,2,0
8.179290233662737,6897.886114981366,558659981669.6885,45694421320.090866,6624409.3564908495,863,F2,Tweedie GLM,own-targeted,0.1,1,0
29.058954670416753,11725.308812425914,558659981669.6885,162340750835.15332,6922664.188729616,1734,F2,Tweedie GLM,own-targeted,0.1,2,0
21.092462002278165,7019.952979234965,558659981669.6885,117835144355.6132,16785745.531938717,2204,F2,Tweedie GLM,own-targeted,0.25,1,0
64.32398027637598,10400.051329887354,558659981669.6885,359352336421.2161,17276469.366479002,4416,F2,Tweedie GLM,own-targeted,0.25,2,0
0.7918697746820296,1254.419018048652,539952117880.4565,4275717619.2508173,3408524.231322667,413,F2,Two-part,prevalence,0.05,1,0
1.440190674426745,1080.1872294323484,539952117880.4565,7776340048.084039,3599533.4124485995,902,F2,Two-part,prevalence,0.05,2,0
1.4138498369926102,1152.4215560457153,539952117880.4565,7634112138.49098,6624409.3564908495,863,F2,Two-part,prevalence,0.1,1,0
2.8214819871322843,1100.3460033449985,539952117880.4565,15234651745.136356,6922664.188729616,1734,F2,Two-part,prevalence,0.1,2,0
3.7467665240996424,1205.2336406755583,539952117880.4565,20230745198.911983,16785745.531938717,2204,F2,Two-part,prevalence,0.25,1,0
6.932238348944708,1083.2875336865384,539952117880.4565,37430767781.64814,17276469.366479002,4416,F2,Two-part,prevalence,0.25,2,0
1.001710435144424,1586.8324067900207,539952117880.4565,5408756709.591853,3408524.231322667,413,F2,Two-part,chronic,0.05,1,0
1.870279093494974,1402.7667503622204,539952117880.4565,10098611575.601515,3599533.4124485995,902,F2,Two-part,chronic,0.05,2,0
1.9069601723372536,1554.3531934032321,539952117880.4565,10296671837.671803,6624409.3564908495,863,F2,Two-part,chronic,0.1,1,0
3.6705301841159503,1431.4651791749352,539952117880.4565,19819105466.575493,6922664.188729616,1734,F2,Two-part,chronic,0.1,2,0
4.760642488303621,1531.3701671100794,539952117880.4565,25705189940.312263,16785745.531938717,2204,F2,Two-part,chronic,0.25,1,0
8.962134459098978,1400.495488768415,539952117880.4565,48391234819.19912,17276469.366479002,4416,F2,Two-part,chronic,0.25,2,0
